index	original	translation	scores	mean	z_scores	z_mean	model_scores	AE
84	The Argumenta are collections of legends about the Evangelists.	《论战》是福音派传奇的集合体.	[79, 75, 77]	77.0	[0.6092686979538853, 0.22584840579466298, 0.5610393747131052]	0.4653854928205512	-0.6257953047752379	0.5631318350850674
85	As Uatu watches on, Thor implores Hood to surrender, lest he kill himself.	乌阿图看着, 索尔恳求胡德投降, 以免他自杀.	[80, 93, 87]	86.66666666666669	[0.49755187085832897, 1.3681994827527548, 0.965843890283451]	0.9438650812981784	-0.5101502537727356	0.24216976196319995
86	General Edward Hand, the local military commander, banished Col. Croghan from the frontier in 1777 on suspicion of treason.	当地军事指挥官 Edward Hand 将军于 1777 年因涉嫌叛国罪而将 Croghan 上校驱逐出境。	[74, 67, 81]	74.0	[0.42182588620416556, -0.20887713830720261, 0.9502246973489938]	0.38772448174865226	-0.35024315118789673	0.7636009864475393
87	Dionysus founds the city of Nicaea, as a double commemoration of the namesake nymph and of his first battle against the Indians.	狄奥尼索斯创立了妮卡亚城 ， 作为对奈姆夫的名字和他与印度人的第一次战斗的双重纪念。	[70, 86, 70, 65, 75, 85]	75.16666666666667	[0.003779100077620162, 0.3911595745366392, 0.38364964045894967, -0.04732479706499497, 0.910244791937072, 1.1087808771910808]	0.4583815311893945	-0.7277041673660278	0.6206542936347316
88	On NE9998, NE2823 and NE4724 stare at one another as he dances with NE9535.	圣NE6229节那天, NE6097和NE1987在和NE8996跳舞的时候互相盯着对方.	[68, 76, 60]	68.0	[0.1968945121045019, 0.2801890988073962, -0.2965682400790226]	0.060171790277625176	-0.46633180975914	1.1272394461198998
89	on her suitcase Norman freaks out and leaves the diner.	在她的手提箱上 ， 诺曼惊慌失措地离开了餐桌。	[67, 89, 84]	80.0	[-0.6603636522640596, 1.1664094557428424, 0.7149146429092618]	0.4069868154626815	-0.5032521486282349	0.5919957821819892
90	A documentary film about Lin, titled Linsanity, premiered on January 20, 2013, at the Sundance Film Festival.	2013 年 1 月 20 日 ， 在星期日电影节上 ， 放映了一部关于林先生的纪录片 ， 题为《林先生》。	[81, 82, 83]	82.0	[0.5518925638710621, 0.765318949361798, 0.7778224394548646]	0.6983446508959082	-0.5174815058708191	0.42458873868531744
91	NE6826 also outfits NE8608 with a racist ideology completely alien to NE8483 and a Main Street conservatism he also never embraced.	NE471NE5389还将NE6514的种族主义意识形态与NE2271完全格格不入 ， 他也从未接受过一条主要街道的保守主义。	[41, 44, 47]	44.0	[-1.2550708683761065, -1.458713077600066, -0.9143706180024123]	-1.2093848546595285	-0.7066223025321959	2.126500208580242
92	Unlike the sporting 323s in other markets, the Sport only received special hubcaps, rather than alloy wheels.	与其他市场的 323 台体育赛事不同 ， 该赛事只收到特殊的卡盖 ， 而不是合金车轮。	[79, 77, 75]	77.0	[0.44321117784559577, 0.6291909179896185, 0.10653442532981285]	0.3929788403883424	-0.7686282992362976	0.2877807893127947
93	The NE173 volunteers scalped several of the NE1239 dead, while the NE1239s stripped the clothing from dead NE173s and scalped NE2831.	NE5888志愿者对NE5409些死于NE7726的人进行了头皮切割 ， 而印第安人则从死于NE7726的NE5888人身上剥去衣服 ， 并至少对其中NE5409人进行了头皮切割。	[49, 74, 53, 65, 40, 45]	54.33333333333334	[-1.0080749457051819, -0.2763927038526032, -0.4919663565529367, -0.04732479706499497, -0.8649471794318887, -0.9454490128802839]	-0.6056924992479816	-0.7290698885917664	1.3921410348924723
94	Some hunters still wear hunter green clothing or hunter green bandanas.	有些猎人仍然穿着猎人绿色服装或猎人绿色的土豆.	[68, 79, 56]	67.66666666666667	[0.1968945121045019, 0.44321117784559577, -0.498358267088935]	0.04724914095372088	-0.7288402915000916	0.9008384819207083
95	It offers a medium in which to satirise local politics, amidst the general bacchanal.	它提供了一个媒体 ， 可以在普遍的麻烦中讽刺地方政治。	[45, 46, 44]	45.0	[-1.4043723845873328, -1.0028333346137162, -0.9524664340344282]	-1.1198907177451591	-1.0018382072448728	1.9941415149672195
96	NE2721 NE2NE436NE4369 appeared outside of film in the NE7567 novelization of NE2NE43676 Part NE436 by NE8367.	NE3517NE4772次出现在电影之外 ， 在 NE8662的第 NE9331 部分的小说剧NE9092 · NE4259。	[67, 64, 66, 55, 40, 65]	59.5	[-0.14077147789135155, -0.8326862691769719, 0.17762234704438817, -0.460726234461546, -0.8649471794318887, 0.08166593215539836]	-0.33997381362699525	-0.8449136018753052	1.2048625889992814
97	The juvenile specimen includes a partial humerus, a partial fibula, and a tooth fragment.	幼年样本包括部分腐殖质、部分纤维和牙齿碎片.	[45, 53, 61, 55, 40, 50]	50.66666666666666	[-1.2008090496638109, -1.4446091910337775, -0.07991176972381368, -0.460726234461546, -0.8649471794318887, -0.6886702766213634]	-0.7899456168226999	-0.7685584425926208	1.660528156118351
98	In the east the NE5263 and NE2019 located NE2967 defences from NE1035, to NE3202.	在东部 ， YEO 和 NE5158 从 NE2372 到 Beit Jibrin 都是NE732的防御工事。	[27, 36, 45, 65, 75, 85]	55.5	[-2.068112517477641, -2.3903082520852044, -0.9040209433820596, -0.04732479706499497, 0.910244791937072, 1.1087808771910808]	-0.5651234734802912	-0.4164076745510101	1.1665356649930254
99	19 car for the Budweiser Grand Prix of Cleveland at Cleveland Burke Lakefront Airport.	19 辆汽车 ， 供克里夫兰的 Budweer 大奖赛在克里夫兰伯克拉克弗伦德机场举行。	[76, 78, 74]	76.0	[0.49680301090405343, 0.3888704848328626, 0.40969685445567083]	0.4317901167308623	-0.6318972706794739	0.3971242457228342
100	Sītā worships Rāma in her mind and then departs for her palace after worshipping Pārvatī.	在她的脑海中 ， 锡塔崇拜拉玛 ， 然后在崇拜帕尔瓦特之后前往她的宫殿。	[76, 67, 72]	71.66666666666667	[0.2801890988073962, 0.05656430718832413, 0.26076344967625226]	0.19917228522399089	-0.7821412682533264	0.8522114838803948
101	In the NE2774 mediatisation of NE3994 NE8099 lost NE4834, so NE612 and NE9594 were its last dominions.	在 NE1631的NE1885调解中 ， NE1730失去了NE529 ， 因此NE5662根和NE8586是最后的王室。	[47, 53, 58]	52.66666666666666	[-0.9523858278612379, -0.9696468404854673, -0.44218928611427866]	-0.7880739848203279	-0.5432829856872559	1.8611862981864111
102	By NE8810, NE3471 mass market brassiere manufacturers included NE5112 and NE1049.	到 NE9238 ， NE9599大众市场的 NE4043 制造商包括 Bien Jolie NE4043s 和 DeBevoise NE4043 。	[53, 65, 59, 55, 50, 50]	55.33333333333334	[-0.8153408417465529, -0.777056912644535, -0.18292541643109445, -0.460726234461546, -0.3577494733264714, -0.6886702766213634]	-0.5470781925385938	-0.20903339982032776	1.3223474565867468
103	NE2597, born in NE3955 in NE4866, composer arranger, remixing.	DJ NE9301 NE5445出生于NE2584 作曲家安排, 重现.	[59, 78, 69, 50, 40, 50]	57.66666666666666	[-0.5262396858086095, -0.053875277722855754, 0.3321428171053093, -0.6674269531598215, -0.8649471794318887, -0.6886702766213634]	-0.4115027592732048	-0.6952040791511536	1.3155960115170648
104	The polymath Rabindranath Tagore, a Bengali poet, dramatist, and writer from India, became in 1913 the first Asian Nobel laureate.	孟加拉诗人、剧作家、印度作家拉宾德拉纳特 · 塔戈尔 （ Rabindranath Tagore ） 1913 年成为第一位亚洲诺贝尔奖获得者。	[72, 81, 89]	80.66666666666667	[0.06282632675646338, 0.7143749288408134, 1.1664094557428424]	0.6478702371133731	-0.2668275535106659	0.7141163181479746
105	Finished masks often receive further decoration with ribbons, gold accents, bells, sequins and more.	用丝带、金色口音、铃声、序列等装饰的面具通常会得到进一步的装饰.	[76, 82, 70, 70, 60, 70]	71.33333333333333	[0.2928802560155636, 0.1686421484068917, 0.38364964045894967, 0.15937592163328054, 0.14944823277894595, 0.33844466841431897]	0.2487401446179917	-0.8046349883079529	0.5723718356035858
106	Hawkeye remains with the Avengers for numerous adventures.	霍克耶和复仇者在一起进行了许多冒险.	[85, 78, 77]	80.0	[0.7692553359219949, 0.6114868814655833, 0.7441974039344323]	0.7083132071073369	-0.8772754669189453	0.4254056690780491
107	Contraction of the deep digital flexor muscle will flex the digit.	深数字柔韧性肌肉的收缩会使数字跳动.	[64, 72, 79]	71.66666666666667	[-0.9479504313617617, 0.30880184095071467, 0.44321117784559577]	-0.0653124708551504	-0.7545911073684692	0.8249629915948606
108	While Sam distracts Norman, Lila sneaks into the house.	山姆分散了诺曼的注意力, 丽拉偷偷地走进了屋子里.	[75, 95, 70]	80.0	[0.22584840579466298, 1.469094496257711, 0.15399070310998403]	0.616311201720786	-0.5803472399711609	0.5256062190433531
109	This led to one of the last great Crusades of a united Western Christendom — Crusade of Varna.	这导致了西方统一基督教的最后一次伟大的十字军 - - 瓦尔纳十字军。	[92, 89, 68, 95, 85, 75]	84.0	[1.0638166718500794, 0.5580476441339498, 0.2806359937516689, 1.192879515124658, 1.4174424980424893, 0.5952234046732395]	0.8513409545960142	-0.4075236916542053	0.18134530208455746
110	NE6099 for NE1352 celebrated NE7312's NE3899 birthday.	NE5140的谷歌鸡肉庆祝NE9075 NE3860。	[40, 38, 36]	38.0	[-0.8527852336939284, -1.7847572356764654, -1.367582353564823]	-1.3350416076450724	-0.398486077785492	2.244957381329662
111	Simultaneously, the rower pushes the oar handle away from the chest.	同时, 划船者把桨柄从胸前推开.	[77, 86, 77]	80.0	[0.3345297918201294, 0.9690950314457359, 0.29825894472828096]	0.5339612559980488	-0.5210951566696167	0.21650735126551346
112	Again she met with the charlatan Giuseppe Francesco Borri.	她又一次遇见了骗子朱塞佩 · 弗朗切斯科 · 博里。	[99, 95, 90, 95, 80, 85]	90.66666666666669	[1.4011013537776802, 0.891823783328571, 1.4137861075317573, 1.192879515124658, 1.1638436449897807, 1.1087808771910808]	1.195369213657255	-0.5354811549186707	0.18027990257153248
113	NE2537 and NE934 mythology portray storks as models of parental devotion.	NE8337和NE6102神话把小鸟描绘成父母忠诚的典范.	[51, 56, 60, 95, 80, 70]	68.66666666666667	[-0.9117078937258674, -1.2777211214364668, -0.13141859307745407, 1.192879515124658, 1.1638436449897807, 0.33844466841431897]	0.06238670338149496	-0.6890438795089722	1.0716001481982296
114	After its conquest of the Aztecs and Incas, Spain neglected its Caribbean holdings.	西班牙在征服阿兹泰克人和印加人之后 ， 忽视了其在加勒比的财产。	[89, 90, 85]	88.0	[0.9866181079729277, 1.1068599784048907, 0.9646194287329299]	1.0193658383702495	-0.5818073749542236	0.22577992647474554
115	These bosses were similar to those of NE4494, but with taller ridges and more pronounced rugosities.	这些老板和帕奇犀龙的老板相似 ， 但他们的山脊更高 ， 红宝石也更明显。	[29, 19, 9, 65, 45, 50]	36.16666666666666	[-1.9717454654983266, -3.336007313136631, -2.7582665841131133, -0.04732479706499497, -0.61134832637918, -0.6886702766213634]	-1.5688937938022682	-0.9801398515701294	2.3004223984874517
116	Four years later, in 2014, it celebrated its first ordination of four rabbis and three cantors since the Second World War.	四年后 ， 即 2014 年 ， 它庆祝了第二次世界大战以来 4 名拉比人和 3 名警犬的第一次军衔。	[83, 73, 67]	74.33333333333333	[0.6605739498965285, 0.3077688123833988, 0.05656430718832413]	0.34163568982275044	-0.6870818734169006	0.6608160385390522
117	The cougar possesses neither the tear streaks nor the spotted coat pattern of the cheetah.	NE3522狮既不具有撕裂的条纹, 也不具有脸颊的斑点外套图案.	[51, 67, 70, 25, 35, 50]	49.66666666666666	[-0.9117078937258674, -0.6657981995796614, 0.38364964045894967, -1.700930546651199, -1.1185460324845975, -0.6886702766213634]	-0.7836672181006231	-0.6688005924224854	1.4306526288855905
118	He bowled below his full pace and his opening over yielded NE839 full tosses.	他以低于全速的速度跳下去, 他的开球产生了NE1420个全速.	[27, 35, 43]	35.0	[-1.3401365442431996, -1.947779314714665, -1.1541758548711503]	-1.480697237943005	-1.1914452314376829	2.0697478519410852
119	She partnered Ashleigh Barty and Scott Lipsky respectively.	她分别与阿什利 · 巴蒂和斯科特 · 利普斯基搭档.	[81, 95, 96]	90.66666666666669	[0.5518925638710621, 1.4275912161345965, 1.5195420030101892]	1.166341927671949	-0.3986347019672394	0.15405946796506576
120	In contrast, oxygenated hemoglobin exhibits diamagnetism, a weak repulsion from a magnetic field.	相反, 氧化血红蛋白表现出抗磁性, 这是一种来自磁场的微弱排斥.	[91, 90, 82, 95, 90, 85]	88.83333333333331	[1.0156331458604222, 0.6136770006663866, 1.0017315207026343, 1.192879515124658, 1.671041351095198, 1.1087808771910808]	1.1006239017733968	-0.7354614734649658	0.1395224504156224
121	He rejoined the Yankees in 2007 for one last season before retiring.	2007 年, 他在退役前的最后一个赛季再次加入北方佬队.	[77, 90, 82]	83.0	[0.3345297918201294, 1.1728711135296739, 0.7775702432244512]	0.7616570495247514	-0.7962390780448914	0.3806649969678877
122	Historically, the Adamites, a Gnostic sect, practiced religious nudism.	从历史上看 ， 亚当派是一个宗派 ， 信奉宗教的裸体主义。	[77, 79, 84]	80.0	[0.3345297918201294, 0.48998346412674904, 0.964693992661386]	0.5964024162027548	-0.7235280871391296	0.5709532678112141
123	Chartered by NE9918, she sailed for NE4774 in NE1152 under Captain NE8590.	NE5868 她被NE2535包租, NE8703船长的领导下飞往NE9865.	[80, 56, 58]	64.66666666666667	[0.49755187085832897, -0.498358267088935, -0.28146028469089324]	-0.09408889364049976	-0.4621784687042236	1.3864880967934181
124	Pictured here as his statue in the Lincoln Memorial in Washington, DC.	在华盛顿林肯纪念馆里, 他的雕像被画在这里.	[82, 61, 80]	74.33333333333333	[0.6062332568837954, -0.3045054815788764, 0.5858457238259831]	0.2958578330436341	-0.8447824120521545	0.87081631099474
125	Norm Macdonald plays Reed Richards in a skit appearing in his comedy album Ridiculous.	诺姆 · 麦克唐纳德在他的喜剧专辑《奇怪的是》中扮演里德 · 理查兹.	[84, 78, 81, 55, 40, 50]	64.66666666666667	[0.6783484639328216, -0.053875277722855754, 0.9502246973489938, -0.460726234461546, -0.8649471794318887, -0.6886702766213634]	-0.07327430115930637	-0.6952679753303528	0.9753281636561855
126	Those in marl prairies and rocky glades are usually small and shallow, while those in peat depressions of ridge and slough wetlands are more variable.	那些在沼泽地和岩石玻璃通常是小和浅层 ， 而那些在泥炭压低的山脊和泥浆湿地的变数更多。	[51, 66, 60, 85, 65, 70]	66.16666666666667	[-0.9117078937258674, -0.7214275561120982, -0.13141859307745407, 0.7794780777281071, 0.4030470858316546, 0.33844466841431897]	-0.04059736849022316	-0.8396920561790466	0.7128254338003375
127	After a NE4652 incomplete pass, the NE1869 punted the ball on NE2283 down.	在NE6240不完全通过后, NE2869在NE7541场击球.	[28, 31, 33]	30.66666666666667	[-1.3026479818932557, -2.1651420867655977, -1.6586509223959314]	-1.7088136636849285	-0.7405419945716858	2.490853157754358
128	Thomas adds that its detractors accuse it of shallow rationalism, naïve optimism, unrealistic universalism and moral darkness.	托马斯补充说 ， 它的批评者指责它是肤浅的理性主义、天真的乐观、不现实的普遍性和道德黑暗。	[91, 86, 70, 85, 75, 90]	82.83333333333333	[1.0156331458604222, 0.3911595745366392, 0.38364964045894967, 0.7794780777281071, 0.910244791937072, 1.3655596134500012]	0.8076208073285319	-0.4170540571212769	0.35202521127712216
